genomes	D_Alanine0	D_Glutamate0	D_Methionine0	D_Serine0	Glycine0	L_Alanine0	L_Arginine0	L_Asparagine0	L_Aspartate0	L_Cysteine0	L_Glutamate0	L_Glutamine0	L_Histidine0	L_Isoleucine0	L_Leucine0	L_Lysine0	L_Methionine0	L_Phenylalanine0	L_Proline0	L_Serine0	L_Threonine0	L_Tryptophan0	L_Tyrosine0	L_Valine0	Choline0	Citrulline0	Hypoxanthine0	Inosine0	Tyramine0	D_Lactate0	L_Lactate0	Butyrate0	Formate0	Fumarate0	Propionate0	Chorismate0	Succinate0	Urocanate0	Adenine0	AMP0	UMP0	Uracil0	B1_Thiamin0	B2_Riboflavin0	B3_Niacin0	B6_Pyridoxal0	B7_BIOT0	B9_Folate0	Ethanol0	GABA0	H2O20	TMAO0	D_Alanine1	D_Glutamate1	D_Methionine1	D_Serine1	Glycine1	L_Alanine1	L_Arginine1	L_Asparagine1	L_Aspartate1	L_Cysteine1	L_Glutamate1	L_Glutamine1	L_Histidine1	L_Isoleucine1	L_Leucine1	L_Lysine1	L_Methionine1	L_Phenylalanine1	L_Proline1	L_Serine1	L_Threonine1	L_Tryptophan1	L_Tyrosine1	L_Valine1	Choline1	Citrulline1	Hypoxanthine1	Inosine1	Tyramine1	D_Lactate1	L_Lactate1	Butyrate1	Formate1	Fumarate1	Propionate1	Chorismate1	Succinate1	Urocanate1	Adenine1	AMP1	UMP1	Uracil1	B1_Thiamin1	B2_Riboflavin1	B3_Niacin1	B6_Pyridoxal1	B7_BIOT1	B9_Folate1	Ethanol1	GABA1	H2O21	TMAO1	D_Alanine2	D_Glutamate2	D_Methionine2	D_Serine2	Glycine2	L_Alanine2	L_Arginine2	L_Asparagine2	L_Aspartate2	L_Cysteine2	L_Glutamate2	L_Glutamine2	L_Histidine2	L_Isoleucine2	L_Leucine2	L_Lysine2	L_Methionine2	L_Phenylalanine2	L_Proline2	L_Serine2	L_Threonine2	L_Tryptophan2	L_Tyrosine2	L_Valine2	Choline2	Citrulline2	Hypoxanthine2	Inosine2	Tyramine2	D_Lactate2	L_Lactate2	Butyrate2	Formate2	Fumarate2	Propionate2	Chorismate2	Succinate2	Urocanate2	Adenine2	AMP2	UMP2	Uracil2	B1_Thiamin2	B2_Riboflavin2	B3_Niacin2	B6_Pyridoxal2	B7_BIOT2	B9_Folate2	Ethanol2	GABA2	H2O22	TMAO2
1580.128	0.3948	0.2333	0.1919	0.2934	0.2179	0.3948	0.3264	0.1956	0.2127	0.3299	0.131	0.1654	0.1774	0.1284	0.2233	0.1744	0.1941	0.2499	0.139	0.2981	0.3694	0.2142	0.2498	0.2168	0.2196	0.3505	0.3808	0.401	0.2467	0.3378	0.4486	0.2347	0.3542	0.1641	0.3326	0.2555	0.1029	0.136	0.2271	0.3156	0.4018	0.3691	0.1905	0.2697	0.195	0.2854	0.2042	0.1534	0.5011	0.1158	0.2437	0.2707	0.3948	0.2333	0.1509	0.3802	0.2179	0.3948	0.3081	0.1956	0.1787	0.2508	0.131	0.1654	0.1774	0.1284	0.1924	0.2133	0.1528	0.2644	0.139	0.4056	0.2222	0.1693	0.2924	0.2168	0.236	0.2128	0.3808	0.3576	0.2561	0.3169	0.403	0.1347	0.41	0.1641	0.1949	0.2348	0.1029	0.1392	0.2271	0.3156	0.4018	0.3735	0.1814	0.1948	0.1725	0.3327	0.1424	0.166	0.467	0.1158	0.3654	0.2945	0.3948	0.2333	0.1705	0.2985	0.2179	0.3948	0.295	0.1956	0.2127	0.3123	0.131	0.1654	0.1774	0.1284	0.1924	0.195	0.1705	0.2682	0.1544	0.305	0.325	0.1669	0.2425	0.2168	0.1827	0.3358	0.3808	0.3883	0.2742	0.3383	0.3338	0.2492	0.319	0.1641	0.3178	0.237	0.1029	0.1392	0.2271	0.3156	0.4018	0.3735	0.1809	0.267	0.1928	0.2702	0.1857	0.1542	0.4461	0.1158	0.3282	0.205
1580.129	0.3946	0.2332	0.171	0.3725	0.2248	0.3946	0.2893	0.1909	0.2076	0.2524	0.1309	0.1654	0.1577	0.1258	0.1924	0.1733	0.1731	0.253	0.1391	0.3887	0.3018	0.1734	0.2459	0.2163	0.211	0.3513	0.3865	0.3929	0.244	0.3389	0.4169	0.2484	0.3123	0.1641	0.3339	0.298	0.0802	0.1346	0.2924	0.3157	0.4093	0.3763	0.1809	0.2988	0.1779	0.2909	0.1816	0.1542	0.4192	0.1157	0.2648	0.232	0.3946	0.2332	0.1475	0.3802	0.2248	0.3946	0.2895	0.1909	0.2076	0.2486	0.1309	0.1654	0.1577	0.1258	0.1924	0.2149	0.1507	0.2767	0.1391	0.4055	0.1942	0.1696	0.2758	0.2163	0.259	0.213	0.3865	0.3547	0.2662	0.2965	0.3148	0.1344	0.4206	0.1389	0.1949	0.2422	0.0802	0.1317	0.2924	0.3157	0.4093	0.3763	0.1566	0.2391	0.1681	0.3267	0.1378	0.1578	0.4672	0.1157	0.3674	0.2902	0.3946	0.2332	0.1688	0.2949	0.2248	0.3946	0.2694	0.1909	0.2076	0.2463	0.1309	0.1654	0.1577	0.1258	0.1924	0.1906	0.1708	0.2442	0.1391	0.3013	0.3022	0.1714	0.2489	0.2163	0.194	0.3374	0.3865	0.3882	0.2449	0.3382	0.3337	0.2488	0.2926	0.1389	0.2449	0.2468	0.0802	0.1317	0.2924	0.3157	0.4093	0.3763	0.1713	0.3053	0.1836	0.2786	0.1707	0.1546	0.446	0.1157	0.3354	0.2049
1580.130	0.3945	0.2332	0.1738	0.2958	0.2263	0.3945	0.3034	0.2282	0.1637	0.2524	0.1309	0.1586	0.1587	0.1257	0.1925	0.1736	0.1738	0.2279	0.1391	0.3038	0.3283	0.1642	0.2374	0.2164	0.2239	0.3514	0.3807	0.3855	0.2052	0.3391	0.4168	0.2483	0.3191	0.0817	0.334	0.2805	0.0889	0.1361	0.2269	0.3155	0.4091	0.3763	0.1794	0.2226	0.1664	0.2726	0.188	0.154	0.4192	0.1157	0.2702	0.2325	0.3945	0.2332	0.1214	0.3806	0.2263	0.3945	0.3081	0.2282	0.1637	0.2526	0.1309	0.1586	0.1587	0.1257	0.1925	0.2192	0.1231	0.2772	0.1391	0.406	0.2423	0.1642	0.2469	0.2164	0.2345	0.2129	0.3807	0.3587	0.2612	0.2965	0.3147	0.1493	0.4216	0.0817	0.1953	0.2334	0.0889	0.1361	0.2269	0.3155	0.4091	0.3763	0.1771	0.2226	0.1724	0.3122	0.1621	0.1643	0.4675	0.1157	0.3737	0.2948	0.3945	0.2332	0.1713	0.2984	0.2263	0.3945	0.2991	0.2282	0.1971	0.3002	0.1309	0.1586	0.1587	0.1257	0.1925	0.1909	0.1753	0.2638	0.1545	0.3049	0.329	0.1666	0.2196	0.2164	0.1862	0.3376	0.3807	0.3882	0.1892	0.3492	0.334	0.249	0.33	0.0817	0.3144	0.2682	0.0889	0.1361	0.2269	0.3155	0.4091	0.3763	0.1753	0.2725	0.1804	0.2734	0.1884	0.1546	0.4464	0.1157	0.3356	0.2109
1580.131	0.3945	0.2332	0.1756	0.2958	0.2264	0.3945	0.3035	0.2283	0.1638	0.2525	0.1309	0.1587	0.1556	0.1257	0.1924	0.1736	0.1737	0.228	0.1391	0.2958	0.3283	0.1666	0.2374	0.2164	0.2319	0.3514	0.3807	0.3855	0.2084	0.3391	0.4168	0.2483	0.3191	0.0818	0.334	0.2805	0.0889	0.1393	0.2269	0.3155	0.409	0.3763	0.1809	0.2226	0.1665	0.2726	0.188	0.1541	0.4192	0.1157	0.2756	0.2258	0.3945	0.2332	0.1198	0.3806	0.2264	0.3945	0.3081	0.2283	0.1972	0.2526	0.1309	0.1628	0.162	0.1257	0.1924	0.2192	0.1231	0.2806	0.1545	0.406	0.2423	0.1642	0.2469	0.2164	0.2345	0.213	0.3807	0.3587	0.2583	0.2965	0.3147	0.1493	0.4216	0.0818	0.1953	0.2334	0.0844	0.1361	0.2269	0.3155	0.409	0.3763	0.1771	0.2117	0.1724	0.3187	0.1621	0.1643	0.4675	0.1157	0.3737	0.2948	0.3945	0.2332	0.1733	0.2984	0.2264	0.3945	0.2991	0.2283	0.1638	0.3002	0.1309	0.1586	0.1587	0.1257	0.1924	0.1909	0.1753	0.2638	0.1391	0.3049	0.329	0.1642	0.2229	0.2164	0.1981	0.3376	0.3807	0.3882	0.1924	0.3492	0.334	0.249	0.33	0.0818	0.3144	0.2682	0.0889	0.1361	0.2269	0.3155	0.409	0.3763	0.1795	0.2675	0.1805	0.2734	0.1884	0.1546	0.4464	0.1157	0.3356	0.2168
1580.132	0.3945	0.2332	0.1792	0.2912	0.2263	0.3945	0.3034	0.1916	0.2085	0.2524	0.1309	0.1654	0.1587	0.1257	0.1925	0.1736	0.1811	0.25	0.1545	0.3038	0.3283	0.1686	0.254	0.2164	0.2246	0.3514	0.3807	0.3855	0.2373	0.3391	0.4168	0.2483	0.3193	0.164	0.334	0.2805	0.0807	0.1361	0.2269	0.3155	0.4091	0.3763	0.1785	0.2346	0.1666	0.2726	0.188	0.154	0.4192	0.1157	0.2812	0.2325	0.3945	0.2332	0.1198	0.3806	0.2263	0.3945	0.3081	0.1916	0.1747	0.2526	0.1309	0.1653	0.1587	0.1257	0.1925	0.2192	0.1214	0.2843	0.1545	0.406	0.2423	0.171	0.2798	0.2164	0.2381	0.2129	0.3807	0.3587	0.2698	0.2965	0.3147	0.1493	0.4216	0.1389	0.1953	0.2334	0.0807	0.1393	0.2269	0.3155	0.4091	0.3763	0.1756	0.2226	0.1726	0.3122	0.1621	0.1679	0.4675	0.1157	0.3737	0.2948	0.3945	0.2332	0.1753	0.2984	0.2263	0.3945	0.2991	0.1916	0.2085	0.3002	0.1309	0.1653	0.1587	0.1257	0.1925	0.191	0.1791	0.2684	0.1391	0.3049	0.329	0.171	0.2568	0.2164	0.1981	0.3376	0.3807	0.3882	0.2743	0.3492	0.334	0.249	0.33	0.1389	0.3144	0.2682	0.0807	0.1361	0.2269	0.3155	0.4091	0.3763	0.1773	0.2675	0.1806	0.2734	0.1926	0.1546	0.4464	0.1157	0.3356	0.2109
1580.133	0.3945	0.2332	0.2112	0.3269	0.2264	0.3945	0.3035	0.2714	0.2443	0.2246	0.1309	0.201	0.1622	0.1257	0.2104	0.3101	0.2138	0.2413	0.1391	0.3338	0.3766	0.171	0.2548	0.2164	0.2319	0.2962	0.3807	0.3855	0.2646	0.3391	0.4044	0.2483	0.3869	0.1389	0.334	0.2785	0.0807	0.1364	0.2269	0.3155	0.4091	0.3763	0.1824	0.2226	0.1905	0.2726	0.1976	0.168	0.4192	0.1157	0.3494	0.2258	0.3945	0.2332	0.1907	0.3305	0.2264	0.3945	0.3316	0.2714	0.2152	0.2526	0.1309	0.201	0.1557	0.1257	0.2104	0.2894	0.1933	0.2713	0.1545	0.3559	0.2423	0.171	0.3017	0.2164	0.2381	0.2241	0.3807	0.3587	0.2838	0.2965	0.3147	0.1493	0.4216	0.1389	0.1953	0.2524	0.0807	0.1395	0.2269	0.3155	0.4091	0.3763	0.177	0.2346	0.1958	0.3122	0.1602	0.1679	0.4675	0.1157	0.3831	0.2846	0.3945	0.2332	0.2048	0.3055	0.2264	0.3945	0.2991	0.2714	0.2443	0.2985	0.1309	0.201	0.1589	0.1257	0.2104	0.2761	0.2074	0.2536	0.1391	0.3122	0.3724	0.1686	0.2476	0.2164	0.195	0.3376	0.3807	0.3882	0.2843	0.3492	0.334	0.249	0.3753	0.1389	0.3144	0.2662	0.0807	0.1395	0.2269	0.3155	0.4091	0.3763	0.1882	0.2725	0.1961	0.2734	0.198	0.1685	0.4464	0.1157	0.3361	0.2109
1580.134	0.3944	0.2331	0.2112	0.3268	0.2263	0.3944	0.3091	0.2714	0.2151	0.2245	0.1307	0.201	0.1557	0.1257	0.2104	0.3101	0.2138	0.2413	0.1544	0.3338	0.3766	0.1686	0.2548	0.2164	0.2245	0.3057	0.3807	0.393	0.2646	0.339	0.4044	0.2483	0.3869	0.1389	0.3339	0.2785	0.0806	0.1363	0.2268	0.3154	0.4091	0.3763	0.1823	0.2225	0.1905	0.2725	0.1933	0.1679	0.4191	0.1155	0.3415	0.2258	0.3944	0.2331	0.1907	0.3304	0.2263	0.3944	0.3315	0.2714	0.2151	0.2526	0.1307	0.201	0.1622	0.1257	0.2104	0.2894	0.1933	0.2713	0.139	0.3559	0.2422	0.171	0.3017	0.2164	0.2345	0.2296	0.3807	0.3586	0.2806	0.2965	0.3147	0.1344	0.4215	0.1641	0.1952	0.2523	0.0806	0.1395	0.2268	0.3154	0.4091	0.3763	0.1728	0.217	0.1958	0.3187	0.1659	0.1679	0.4674	0.1155	0.3831	0.2826	0.3944	0.2331	0.2048	0.3055	0.2263	0.3944	0.2991	0.2714	0.2443	0.2985	0.1307	0.201	0.1589	0.1257	0.2104	0.2761	0.2074	0.2536	0.139	0.3122	0.3723	0.1686	0.2476	0.2164	0.198	0.3376	0.3807	0.3881	0.2791	0.3492	0.3339	0.249	0.3752	0.1641	0.3144	0.2662	0.0806	0.1395	0.2268	0.3154	0.4091	0.3763	0.1852	0.2725	0.1961	0.2733	0.1937	0.1685	0.4463	0.1155	0.3284	0.2053
1580.148	0.3946	0.2331	0.1739	0.2988	0.2181	0.3946	0.2796	0.1917	0.209	0.2519	0.131	0.1654	0.1705	0.1281	0.1929	0.1735	0.1761	0.2516	0.139	0.3002	0.3281	0.1784	0.2433	0.218	0.2169	0.351	0.381	0.3955	0.2256	0.3385	0.4166	0.2492	0.3128	0.1389	0.3333	0.273	0.0803	0.1489	0.1863	0.3155	0.409	0.3729	0.1854	0.2867	0.1686	0.2917	0.1829	0.1541	0.4189	0.1158	0.2342	0.208	0.3946	0.2331	0.1202	0.3803	0.2181	0.3946	0.2589	0.1917	0.1752	0.2452	0.131	0.1654	0.1671	0.1281	0.1929	0.2474	0.1219	0.2519	0.1545	0.4057	0.242	0.1808	0.2991	0.218	0.1905	0.1942	0.381	0.2862	0.2682	0.2964	0.3146	0.1505	0.4071	0.1389	0.1948	0.2288	0.0803	0.1489	0.1863	0.3155	0.409	0.3569	0.1855	0.2344	0.1725	0.2762	0.1442	0.168	0.452	0.1158	0.3627	0.277	0.3946	0.2331	0.1639	0.2901	0.2181	0.3946	0.2836	0.1917	0.1752	0.3142	0.131	0.1654	0.1705	0.1281	0.1929	0.1908	0.162	0.2681	0.1545	0.2964	0.3286	0.1808	0.2605	0.218	0.1818	0.3372	0.381	0.3882	0.2741	0.3554	0.3507	0.2497	0.2935	0.1641	0.2453	0.2679	0.0803	0.1524	0.1863	0.3155	0.409	0.3569	0.1757	0.2722	0.1706	0.273	0.1892	0.1545	0.4458	0.1158	0.3354	0.2165
1580.168	0.3945	0.2328	0.1776	0.2951	0.2222	0.3945	0.3084	0.1916	0.1751	0.2515	0.1307	0.1654	0.1589	0.1258	0.1927	0.1732	0.1832	0.2499	0.1389	0.3031	0.3276	0.1709	0.2498	0.2163	0.2315	0.3505	0.3805	0.3845	0.2373	0.3377	0.416	0.2477	0.351	0.1642	0.3326	0.2802	0.0802	0.1361	0.2264	0.3156	0.4091	0.376	0.1727	0.1762	0.1667	0.2718	0.1856	0.1534	0.4182	0.1155	0.2645	0.2257	0.3945	0.2328	0.1197	0.3801	0.2263	0.3945	0.3077	0.1916	0.1751	0.2528	0.1307	0.1654	0.1589	0.1258	0.1927	0.2192	0.1214	0.2839	0.1389	0.4055	0.242	0.1685	0.2831	0.2163	0.1693	0.2129	0.3805	0.3584	0.2696	0.2963	0.3146	0.1344	0.4063	0.139	0.1948	0.2332	0.0802	0.1392	0.2264	0.3156	0.4091	0.376	0.1785	0.1762	0.1724	0.3182	0.1639	0.1699	0.4664	0.1155	0.373	0.2945	0.3945	0.2328	0.1754	0.2985	0.2263	0.3945	0.2989	0.1916	0.1751	0.3143	0.1307	0.1654	0.1589	0.1258	0.1927	0.191	0.1793	0.2683	0.1389	0.305	0.3286	0.1685	0.2568	0.2163	0.1894	0.3376	0.3805	0.3879	0.2743	0.3385	0.334	0.2488	0.3159	0.139	0.3143	0.2679	0.0802	0.1392	0.2264	0.3156	0.4091	0.376	0.1732	0.2429	0.1805	0.2731	0.1883	0.1542	0.4459	0.1155	0.3351	0.2053
1580.169	0.3945	0.2328	0.1788	0.2952	0.2263	0.3945	0.3028	0.1916	0.1751	0.2515	0.1307	0.1654	0.1589	0.1258	0.1927	0.1732	0.181	0.2529	0.1391	0.3031	0.3466	0.1685	0.2411	0.2163	0.2234	0.3505	0.3805	0.3971	0.238	0.3377	0.416	0.2296	0.351	0.1642	0.3326	0.2983	0.0802	0.1361	0.2264	0.3156	0.4091	0.376	0.1774	0.2703	0.1702	0.2941	0.1817	0.1534	0.4667	0.1155	0.237	0.2105	0.3945	0.2328	0.1197	0.3801	0.2263	0.3945	0.3077	0.1916	0.1751	0.2528	0.1307	0.1654	0.1589	0.1258	0.1927	0.2192	0.1231	0.2802	0.1391	0.4055	0.242	0.1709	0.2831	0.2163	0.176	0.2129	0.3805	0.3584	0.2732	0.2963	0.3146	0.1344	0.4063	0.1642	0.1948	0.2332	0.0802	0.1361	0.2264	0.3156	0.4091	0.376	0.1714	0.1676	0.1724	0.3117	0.162	0.1699	0.4664	0.1155	0.3668	0.2823	0.3945	0.2328	0.1754	0.2985	0.2263	0.3945	0.2942	0.1916	0.1751	0.3143	0.1307	0.1654	0.1589	0.1258	0.1927	0.191	0.1754	0.2683	0.1391	0.305	0.3286	0.1709	0.2568	0.2163	0.1867	0.3373	0.3805	0.3879	0.2743	0.3385	0.334	0.2488	0.3159	0.1642	0.3143	0.2679	0.0802	0.1361	0.2264	0.3156	0.4091	0.376	0.179	0.2339	0.1805	0.2731	0.1883	0.1542	0.4459	0.1155	0.3351	0.2053
1580.170	0.3948	0.2331	0.1693	0.2937	0.2261	0.3948	0.3011	0.1742	0.1339	0.2521	0.131	0.1654	0.1254	0.1259	0.1924	0.1725	0.1715	0.25	0.139	0.3017	0.3129	0.1669	0.254	0.2163	0.1945	0.3512	0.381	0.3855	0.2335	0.3386	0.4167	0.2482	0.3401	0.1641	0.3335	0.2726	0.0804	0.13	0.2266	0.3157	0.4018	0.3734	0.1776	0.3021	0.1678	0.2739	0.1847	0.1538	0.4189	0.1158	0.2651	0.2321	0.3948	0.2331	0.119	0.3803	0.2261	0.3948	0.308	0.1742	0.1339	0.2507	0.131	0.1654	0.1254	0.1259	0.1924	0.2087	0.1207	0.2645	0.139	0.4057	0.2222	0.1669	0.2819	0.2163	0.2361	0.213	0.381	0.353	0.2719	0.3169	0.403	0.1344	0.4134	0.1641	0.195	0.2289	0.0804	0.13	0.2266	0.3157	0.4018	0.3734	0.1762	0.2487	0.1663	0.3306	0.1645	0.166	0.4672	0.1158	0.3717	0.2945	0.3948	0.2331	0.1537	0.2981	0.2261	0.3948	0.2738	0.1742	0.1339	0.3123	0.131	0.1654	0.1254	0.1259	0.1924	0.1899	0.1537	0.2682	0.139	0.3046	0.3134	0.1693	0.2424	0.2163	0.1795	0.3358	0.381	0.3883	0.2742	0.3381	0.3336	0.2488	0.3214	0.1641	0.3175	0.2601	0.0804	0.13	0.2266	0.3157	0.4018	0.3734	0.184	0.3026	0.1792	0.2633	0.181	0.1542	0.4458	0.1158	0.3283	0.2048
1580.171	0.3946	0.2329	0.181	0.2956	0.2261	0.3946	0.3031	0.1915	0.1746	0.2521	0.1312	0.1654	0.1612	0.1258	0.1925	0.1735	0.1791	0.2499	0.1547	0.2956	0.328	0.1784	0.2501	0.2166	0.2184	0.3512	0.3808	0.3853	0.2373	0.3388	0.4168	0.2482	0.3125	0.164	0.3336	0.2802	0.0803	0.1354	0.2259	0.3155	0.4092	0.3762	0.1727	0.2168	0.1664	0.2724	0.1943	0.1556	0.4188	0.1159	0.2701	0.2254	0.3946	0.2329	0.1198	0.3801	0.2261	0.3946	0.2994	0.1915	0.2084	0.2523	0.1312	0.1654	0.1548	0.1258	0.1925	0.2474	0.1214	0.252	0.1392	0.4055	0.242	0.1808	0.2796	0.2166	0.1846	0.1942	0.3808	0.286	0.2643	0.2966	0.3148	0.1345	0.4063	0.164	0.1949	0.2288	0.0803	0.1385	0.2259	0.3155	0.4092	0.3762	0.1727	0.2224	0.1725	0.2749	0.1661	0.1694	0.4519	0.1159	0.3626	0.2888	0.3946	0.2329	0.1673	0.2947	0.2261	0.3946	0.2988	0.1915	0.1806	0.3141	0.1312	0.1654	0.1548	0.1258	0.1925	0.1909	0.1691	0.2683	0.1547	0.3011	0.3287	0.1784	0.2568	0.2166	0.1957	0.3374	0.3808	0.3882	0.2743	0.3492	0.3338	0.2489	0.2931	0.164	0.2448	0.268	0.0803	0.1353	0.2259	0.3155	0.4092	0.3762	0.1772	0.2723	0.1805	0.2732	0.1947	0.1561	0.4459	0.1159	0.3282	0.205
1580.49	0.3948	0.233	0.1857	0.2952	0.1827	0.3948	0.3188	0.1662	0.1242	0.2597	0.131	0.1629	0.1208	0.1258	0.2409	0.164	0.1883	0.2284	0.1389	0.3	0.3713	0.1942	0.2626	0.2165	0.21	0.3444	0.3805	0.3999	0.2447	0.3379	0.4484	0.2342	0.3556	0.1306	0.3328	0.2418	0.0803	0.1252	0.2265	0.3158	0.4093	0.3688	0.1783	0.3324	0.1758	0.3048	0.2096	0.1727	0.5008	0.1158	0.2578	0.2784	0.3948	0.233	0.1123	0.3803	0.1827	0.3948	0.3224	0.1662	0.1242	0.2528	0.131	0.1629	0.1208	0.1258	0.1928	0.208	0.114	0.2837	0.1389	0.4057	0.242	0.1747	0.283	0.2165	0.1693	0.2073	0.3805	0.3584	0.273	0.3053	0.3147	0.1345	0.4131	0.1306	0.1949	0.2285	0.0803	0.1252	0.2265	0.3158	0.4093	0.3688	0.1754	0.2223	0.1753	0.3315	0.1659	0.1915	0.4668	0.1158	0.3668	0.2946	0.3948	0.233	0.1416	0.2982	0.1827	0.3948	0.2855	0.1662	0.1242	0.3143	0.131	0.1629	0.1208	0.1258	0.1928	0.1792	0.1432	0.2642	0.1389	0.3047	0.3285	0.1747	0.2537	0.2165	0.201	0.331	0.3805	0.3877	0.2739	0.3384	0.3339	0.2484	0.3211	0.1306	0.3173	0.2222	0.0803	0.1252	0.2265	0.3158	0.4093	0.3688	0.1772	0.2774	0.1733	0.273	0.1924	0.1733	0.4458	0.1158	0.3349	0.2166
1580.50	0.3948	0.2335	0.1829	0.2956	0.2261	0.3948	0.3087	0.1917	0.1747	0.2516	0.1312	0.1654	0.1549	0.1258	0.1924	0.1735	0.1829	0.2499	0.1546	0.2956	0.3282	0.1784	0.258	0.2165	0.2147	0.351	0.3809	0.3853	0.2335	0.3385	0.4166	0.2481	0.3127	0.1389	0.3334	0.2803	0.0804	0.1386	0.2262	0.3157	0.4093	0.3764	0.1742	0.2116	0.1664	0.2724	0.19	0.1552	0.4189	0.1159	0.2701	0.2321	0.3948	0.2335	0.1198	0.3802	0.2261	0.3948	0.2995	0.1917	0.1747	0.2521	0.1312	0.1654	0.1549	0.1258	0.1924	0.2474	0.1214	0.252	0.1391	0.4056	0.2421	0.1809	0.2885	0.2165	0.1811	0.1942	0.3809	0.2906	0.2528	0.2966	0.3148	0.1344	0.4064	0.1641	0.1949	0.2333	0.0804	0.1354	0.2262	0.3157	0.4093	0.3764	0.1755	0.2224	0.1725	0.2751	0.1659	0.1689	0.4518	0.1159	0.3625	0.2822	0.3948	0.2335	0.1752	0.2949	0.2261	0.3948	0.2989	0.1917	0.1747	0.2996	0.1312	0.1654	0.1549	0.1258	0.1924	0.1909	0.1752	0.2683	0.1391	0.3013	0.3288	0.1784	0.2607	0.2165	0.188	0.3374	0.3809	0.3883	0.2743	0.3382	0.3337	0.2488	0.2932	0.1641	0.2448	0.268	0.0804	0.1354	0.2262	0.3157	0.4093	0.3764	0.1758	0.2776	0.1805	0.2732	0.1904	0.1557	0.4459	0.1159	0.3282	0.205
1580.51	0.3945	0.2327	0.1773	0.2955	0.2261	0.3945	0.3087	0.1915	0.1746	0.252	0.131	0.1653	0.1579	0.1256	0.1924	0.1734	0.1849	0.2498	0.1545	0.3003	0.3281	0.1808	0.2539	0.2162	0.2209	0.351	0.3809	0.3852	0.2334	0.3385	0.4165	0.2481	0.3126	0.164	0.3333	0.2802	0.0803	0.1353	0.2262	0.3153	0.409	0.3764	0.1742	0.2224	0.1664	0.2724	0.188	0.1541	0.4188	0.1159	0.2755	0.2254	0.3945	0.2327	0.1197	0.3802	0.2261	0.3945	0.3079	0.1915	0.1746	0.2524	0.131	0.1653	0.1547	0.1256	0.1924	0.2192	0.1231	0.2841	0.1391	0.4056	0.2421	0.1808	0.2832	0.2162	0.2343	0.213	0.3809	0.3586	0.2733	0.2965	0.3147	0.1344	0.4213	0.164	0.1948	0.2332	0.0803	0.1353	0.2262	0.3153	0.409	0.3764	0.1728	0.2344	0.1724	0.3119	0.1432	0.168	0.467	0.1159	0.3674	0.2842	0.3945	0.2327	0.1752	0.2948	0.2261	0.3945	0.2989	0.1915	0.2083	0.3141	0.131	0.1653	0.1547	0.1256	0.1924	0.1908	0.1771	0.2682	0.1545	0.3012	0.3288	0.1784	0.2567	0.2162	0.187	0.3373	0.3809	0.3882	0.2742	0.3489	0.3336	0.2488	0.2932	0.164	0.2447	0.2679	0.0803	0.1384	0.2262	0.3153	0.409	0.3764	0.1772	0.2723	0.1804	0.2732	0.1884	0.1546	0.4459	0.1159	0.3282	0.2164
1580.52	0.3908	0.2331	0.1041	0.2717	0.2069	0.3908	0.3011	0.1847	0.1715	0.2457	0.1309	0.1593	0.173	0.0927	0.1598	0.1744	0.1352	0.2259	0.139	0.2774	0.2773	0.1527	0.2476	0.077	0.1664	0.3388	0.227	0.3749	0.2077	0.3392	0.3651	0.2523	0.2645	0.1087	0.3271	0.2644	0.0983	0.1692	0.1864	0.1319	0.1942	0.2818	0.16	0.2334	0.1664	0.2577	0.1653	0.1711	0.4157	0.1157	0.2214	0.1567	0.3908	0.2331	0.1013	0.3504	0.2107	0.3908	0.2906	0.1847	0.1715	0.2116	0.1309	0.1593	0.173	0.0927	0.1598	0.2151	0.1179	0.2496	0.1544	0.3738	0.2018	0.1527	0.2589	0.077	0.1273	0.1748	0.227	0.2829	0.2495	0.2867	0.3101	0.1964	0.2682	0.1087	0.1766	0.2449	0.0983	0.1693	0.1864	0.1319	0.1942	0.2818	0.1565	0.2215	0.1612	0.3037	0.123	0.1511	0.4509	0.1157	0.3177	0.2212	0.3908	0.2331	0.1023	0.2413	0.2107	0.3908	0.2776	0.1847	0.1715	0.2532	0.1309	0.1593	0.173	0.0927	0.1598	0.1977	0.1179	0.2347	0.139	0.2467	0.2526	0.1527	0.224	0.077	0.1472	0.3074	0.227	0.192	0.2243	0.3183	0.3488	0.2056	0.2336	0.1087	0.2904	0.2632	0.0983	0.1693	0.1864	0.1319	0.1942	0.2818	0.1581	0.2334	0.1417	0.2533	0.1516	0.1511	0.4433	0.1157	0.3174	0.1331
